symbol,token,strike,expiry,option_type,lot_size
NIFTY25N0424350PE,12161282,24350.0,2025-11-04,PE,75
NIFTY25N0424400CE,12161538,24400.0,2025-11-04,CE,75
NIFTY25N0424400PE,12162050,24400.0,2025-11-04,PE,75
NIFTY25N0424450CE,12162562,24450.0,2025-11-04,CE,75
NIFTY25N0424450PE,12162818,24450.0,2025-11-04,PE,75
NIFTY25N0424500CE,12163586,24500.0,2025-11-04,CE,75
NIFTY25N0424500PE,12169986,24500.0,2025-11-04,PE,75
NIFTY25N0424550CE,12170242,24550.0,2025-11-04,CE,75
NIFTY25N0424550PE,12170498,24550.0,2025-11-04,PE,75
NIFTY25N0424600CE,12172034,24600.0,2025-11-04,CE,75
NIFTY25N0424600PE,12173570,24600.0,2025-11-04,PE,75
NIFTY25N0424650CE,12175874,24650.0,2025-11-04,CE,75
NIFTY25N0424650PE,12176130,24650.0,2025-11-04,PE,75
NIFTY25N0424700CE,12178946,24700.0,2025-11-04,CE,75
NIFTY25N0424700PE,12179202,24700.0,2025-11-04,PE,75
NIFTY25N0424750CE,12179458,24750.0,2025-11-04,CE,75
NIFTY25N0424750PE,12179714,24750.0,2025-11-04,PE,75
NIFTY25N0424800CE,12180994,24800.0,2025-11-04,CE,75
NIFTY25N0424800PE,12181250,24800.0,2025-11-04,PE,75
NIFTY25N0424850CE,12181506,24850.0,2025-11-04,CE,75
NIFTY25N0424850PE,12181762,24850.0,2025-11-04,PE,75
NIFTY25N0424900CE,12182274,24900.0,2025-11-04,CE,75
NIFTY25N0424900PE,12184066,24900.0,2025-11-04,PE,75
NIFTY25N0424950CE,12184578,24950.0,2025-11-04,CE,75
NIFTY25N0424950PE,12185602,24950.0,2025-11-04,PE,75
NIFTY25N0425000CE,12186114,25000.0,2025-11-04,CE,75
NIFTY25N0425000PE,12186370,25000.0,2025-11-04,PE,75
NIFTY25N0425050CE,12186626,25050.0,2025-11-04,CE,75
NIFTY25N0425050PE,12186882,25050.0,2025-11-04,PE,75
NIFTY25N0425100CE,12188674,25100.0,2025-11-04,CE,75
NIFTY25N0425100PE,12188930,25100.0,2025-11-04,PE,75
NIFTY25N0425150CE,12189186,25150.0,2025-11-04,CE,75
NIFTY25N0425150PE,12192002,25150.0,2025-11-04,PE,75
NIFTY25N0425200CE,12192258,25200.0,2025-11-04,CE,75
NIFTY25N0425200PE,12193026,25200.0,2025-11-04,PE,75
NIFTY25N0425250CE,12193282,25250.0,2025-11-04,CE,75
NIFTY25N0425250PE,12193538,25250.0,2025-11-04,PE,75
NIFTY25N0425300CE,12193794,25300.0,2025-11-04,CE,75
NIFTY25N0425300PE,12194562,25300.0,2025-11-04,PE,75
NIFTY25N0425350CE,12194818,25350.0,2025-11-04,CE,75
NIFTY25N0425350PE,12195074,25350.0,2025-11-04,PE,75
NIFTY25N0425400CE,12195330,25400.0,2025-11-04,CE,75
NIFTY25N0425400PE,12196610,25400.0,2025-11-04,PE,75
NIFTY25N0425450CE,12196866,25450.0,2025-11-04,CE,75
NIFTY25N0425450PE,12197122,25450.0,2025-11-04,PE,75
NIFTY25N0425500CE,12197378,25500.0,2025-11-04,CE,75
NIFTY25N0425500PE,12197634,25500.0,2025-11-04,PE,75
NIFTY25N0425550CE,12197890,25550.0,2025-11-04,CE,75
NIFTY25N0425550PE,12198658,25550.0,2025-11-04,PE,75
NIFTY25N0425600CE,12198914,25600.0,2025-11-04,CE,75
NIFTY25N0425600PE,12200706,25600.0,2025-11-04,PE,75
NIFTY25N0425650CE,12200962,25650.0,2025-11-04,CE,75
NIFTY25N0425650PE,12201730,25650.0,2025-11-04,PE,75
NIFTY25N0425700CE,12201986,25700.0,2025-11-04,CE,75
NIFTY25N0425700PE,12202754,25700.0,2025-11-04,PE,75
NIFTY25N0425750CE,12203010,25750.0,2025-11-04,CE,75
NIFTY25N0425750PE,12203266,25750.0,2025-11-04,PE,75
NIFTY25N0425800CE,12203522,25800.0,2025-11-04,CE,75
NIFTY25N0425800PE,12203778,25800.0,2025-11-04,PE,75
NIFTY25N0425850CE,12204034,25850.0,2025-11-04,CE,75
NIFTY25N0425850PE,12204802,25850.0,2025-11-04,PE,75
NIFTY25N0425900CE,12205058,25900.0,2025-11-04,CE,75
NIFTY25N0425900PE,12205314,25900.0,2025-11-04,PE,75
NIFTY25N0425950CE,12205570,25950.0,2025-11-04,CE,75
NIFTY25N0425950PE,12205826,25950.0,2025-11-04,PE,75
NIFTY25N0426000CE,12206082,26000.0,2025-11-04,CE,75
NIFTY25N0426000PE,12208898,26000.0,2025-11-04,PE,75
NIFTY25N0426050CE,12209154,26050.0,2025-11-04,CE,75
NIFTY25N0426050PE,12209410,26050.0,2025-11-04,PE,75
NIFTY25N0426100CE,12209666,26100.0,2025-11-04,CE,75
NIFTY25N0426100PE,12210690,26100.0,2025-11-04,PE,75
NIFTY25N0426150CE,12210946,26150.0,2025-11-04,CE,75
NIFTY25N0426150PE,12212482,26150.0,2025-11-04,PE,75
NIFTY25N0426200CE,12212738,26200.0,2025-11-04,CE,75
NIFTY25N0426200PE,12212994,26200.0,2025-11-04,PE,75
NIFTY25N0426250CE,12213250,26250.0,2025-11-04,CE,75
NIFTY25N0426250PE,12213506,26250.0,2025-11-04,PE,75
NIFTY25N0426300CE,12213762,26300.0,2025-11-04,CE,75
NIFTY25N0426300PE,12216578,26300.0,2025-11-04,PE,75
NIFTY25N0426350CE,12216834,26350.0,2025-11-04,CE,75
NIFTY25N0426350PE,12217602,26350.0,2025-11-04,PE,75
NIFTY25N0426400CE,12217858,26400.0,2025-11-04,CE,75
NIFTY25N0426400PE,12218114,26400.0,2025-11-04,PE,75
NIFTY25N0426450CE,12218370,26450.0,2025-11-04,CE,75
NIFTY25N0426450PE,12219138,26450.0,2025-11-04,PE,75
NIFTY25N0426500CE,12219394,26500.0,2025-11-04,CE,75
NIFTY25N0426500PE,12220162,26500.0,2025-11-04,PE,75
NIFTY25N0426550CE,12220418,26550.0,2025-11-04,CE,75
NIFTY25N0426550PE,12220674,26550.0,2025-11-04,PE,75
NIFTY25N0426600CE,12220930,26600.0,2025-11-04,CE,75
NIFTY25N0426600PE,12222210,26600.0,2025-11-04,PE,75
NIFTY25N0426650CE,12222466,26650.0,2025-11-04,CE,75
NIFTY25N0426650PE,12223234,26650.0,2025-11-04,PE,75
NIFTY25N0426700CE,12223490,26700.0,2025-11-04,CE,75
NIFTY25N0426700PE,12223746,26700.0,2025-11-04,PE,75
NIFTY25N0426750CE,12224002,26750.0,2025-11-04,CE,75
NIFTY25N0426750PE,12228354,26750.0,2025-11-04,PE,75
NIFTY25N0426800CE,12228610,26800.0,2025-11-04,CE,75
NIFTY25N0426800PE,12228866,26800.0,2025-11-04,PE,75
NIFTY25N0426850CE,12229122,26850.0,2025-11-04,CE,75
NIFTY25N0426850PE,12230402,26850.0,2025-11-04,PE,75
NIFTY25N0426900CE,12230658,26900.0,2025-11-04,CE,75
NIFTY25N0426900PE,12232450,26900.0,2025-11-04,PE,75
NIFTY25NOV22700CE,13423362,22700.0,2025-11-25,CE,75
NIFTY25NOV22700PE,13423618,22700.0,2025-11-25,PE,75
NIFTY25NOV22750CE,13423874,22750.0,2025-11-25,CE,75
NIFTY25NOV22750PE,13424130,22750.0,2025-11-25,PE,75
NIFTY25NOV22800CE,13426434,22800.0,2025-11-25,CE,75
NIFTY25NOV22800PE,13427202,22800.0,2025-11-25,PE,75
NIFTY25NOV22850CE,13427458,22850.0,2025-11-25,CE,75
NIFTY25NOV22850PE,13427714,22850.0,2025-11-25,PE,75
NIFTY25NOV22900CE,13431554,22900.0,2025-11-25,CE,75
NIFTY25NOV22900PE,13431810,22900.0,2025-11-25,PE,75
NIFTY25NOV22950CE,13432066,22950.0,2025-11-25,CE,75
NIFTY25NOV22950PE,13432834,22950.0,2025-11-25,PE,75
NIFTY25NOV23000CE,13433090,23000.0,2025-11-25,CE,75
NIFTY25NOV23000PE,13434114,23000.0,2025-11-25,PE,75
NIFTY25NOV23050CE,13434370,23050.0,2025-11-25,CE,75
NIFTY25NOV23050PE,13434626,23050.0,2025-11-25,PE,75
NIFTY25NOV23100CE,13434882,23100.0,2025-11-25,CE,75
NIFTY25NOV23100PE,13435138,23100.0,2025-11-25,PE,75
NIFTY25NOV23150CE,13447170,23150.0,2025-11-25,CE,75
NIFTY25NOV23150PE,13447426,23150.0,2025-11-25,PE,75
NIFTY25NOV23200CE,13447682,23200.0,2025-11-25,CE,75
NIFTY25NOV23200PE,13448962,23200.0,2025-11-25,PE,75
NIFTY25NOV23250CE,13449218,23250.0,2025-11-25,CE,75
NIFTY25NOV23250PE,13449474,23250.0,2025-11-25,PE,75
NIFTY25NOV23300CE,13450242,23300.0,2025-11-25,CE,75
NIFTY25NOV23300PE,13450498,23300.0,2025-11-25,PE,75
NIFTY25NOV23350CE,13451778,23350.0,2025-11-25,CE,75
NIFTY25NOV23350PE,13452034,23350.0,2025-11-25,PE,75
NIFTY25NOV23400CE,13452802,23400.0,2025-11-25,CE,75
NIFTY25NOV23400PE,13453058,23400.0,2025-11-25,PE,75
NIFTY25NOV23450CE,13456386,23450.0,2025-11-25,CE,75
NIFTY25NOV23450PE,13456642,23450.0,2025-11-25,PE,75
NIFTY25NOV23500CE,13460994,23500.0,2025-11-25,CE,75
NIFTY25NOV23500PE,13461250,23500.0,2025-11-25,PE,75
NIFTY25NOV23550CE,13466114,23550.0,2025-11-25,CE,75
NIFTY25NOV23550PE,13466370,23550.0,2025-11-25,PE,75
NIFTY25NOV23600CE,13467650,23600.0,2025-11-25,CE,75
NIFTY25NOV23600PE,13467906,23600.0,2025-11-25,PE,75
NIFTY25NOV23650CE,13468162,23650.0,2025-11-25,CE,75
NIFTY25NOV23650PE,13468930,23650.0,2025-11-25,PE,75
NIFTY25NOV23700CE,13469698,23700.0,2025-11-25,CE,75
NIFTY25NOV23700PE,13469954,23700.0,2025-11-25,PE,75
NIFTY25NOV23750CE,13470210,23750.0,2025-11-25,CE,75
NIFTY25NOV23750PE,13470466,23750.0,2025-11-25,PE,75
NIFTY25NOV23800CE,13472258,23800.0,2025-11-25,CE,75
NIFTY25NOV23800PE,13472514,23800.0,2025-11-25,PE,75
NIFTY25NOV23850CE,13472770,23850.0,2025-11-25,CE,75
NIFTY25NOV23850PE,13473026,23850.0,2025-11-25,PE,75
NIFTY25NOV23900CE,13473282,23900.0,2025-11-25,CE,75
NIFTY25NOV23900PE,13475586,23900.0,2025-11-25,PE,75
NIFTY25NOV23950CE,13477122,23950.0,2025-11-25,CE,75
NIFTY25NOV23950PE,13477378,23950.0,2025-11-25,PE,75
NIFTY25NOV24000CE,13478402,24000.0,2025-11-25,CE,75
NIFTY25NOV24000PE,13478658,24000.0,2025-11-25,PE,75
NIFTY25NOV24050CE,13479938,24050.0,2025-11-25,CE,75
NIFTY25NOV24050PE,13480194,24050.0,2025-11-25,PE,75
NIFTY25NOV24100CE,13481986,24100.0,2025-11-25,CE,75
NIFTY25NOV24100PE,13482242,24100.0,2025-11-25,PE,75
NIFTY25NOV24150CE,13482498,24150.0,2025-11-25,CE,75
NIFTY25NOV24150PE,13482754,24150.0,2025-11-25,PE,75
NIFTY25NOV24200CE,13486082,24200.0,2025-11-25,CE,75
NIFTY25NOV24200PE,13489154,24200.0,2025-11-25,PE,75
NIFTY25NOV24250CE,13489410,24250.0,2025-11-25,CE,75
NIFTY25NOV24250PE,13490178,24250.0,2025-11-25,PE,75
NIFTY25NOV24300CE,13490434,24300.0,2025-11-25,CE,75
NIFTY25NOV24300PE,13493250,24300.0,2025-11-25,PE,75
NIFTY25NOV24350CE,13493506,24350.0,2025-11-25,CE,75
NIFTY25NOV24350PE,13493762,24350.0,2025-11-25,PE,75
NIFTY25NOV24400CE,13494018,24400.0,2025-11-25,CE,75
NIFTY25NOV24400PE,13496322,24400.0,2025-11-25,PE,75
NIFTY25NOV24450CE,13496578,24450.0,2025-11-25,CE,75
NIFTY25NOV24450PE,13496834,24450.0,2025-11-25,PE,75
NIFTY25NOV24500CE,13497602,24500.0,2025-11-25,CE,75
NIFTY25NOV24500PE,13498882,24500.0,2025-11-25,PE,75
NIFTY25NOV24550CE,13499138,24550.0,2025-11-25,CE,75
NIFTY25NOV24550PE,13503490,24550.0,2025-11-25,PE,75
NIFTY25NOV24600CE,13503746,24600.0,2025-11-25,CE,75
NIFTY25NOV24600PE,13506050,24600.0,2025-11-25,PE,75
NIFTY25NOV24650CE,13506306,24650.0,2025-11-25,CE,75
NIFTY25NOV24650PE,13506562,24650.0,2025-11-25,PE,75
NIFTY25NOV24700CE,13506818,24700.0,2025-11-25,CE,75
NIFTY25NOV24700PE,13507074,24700.0,2025-11-25,PE,75
NIFTY25NOV24750CE,13507330,24750.0,2025-11-25,CE,75
NIFTY25NOV24750PE,13508098,24750.0,2025-11-25,PE,75
NIFTY25NOV24800CE,13508354,24800.0,2025-11-25,CE,75
NIFTY25NOV24800PE,13508610,24800.0,2025-11-25,PE,75
NIFTY25NOV24850CE,13508866,24850.0,2025-11-25,CE,75
NIFTY25NOV24850PE,13510146,24850.0,2025-11-25,PE,75
NIFTY25NOV24900CE,13510402,24900.0,2025-11-25,CE,75
NIFTY25NOV24900PE,13511170,24900.0,2025-11-25,PE,75
NIFTY25NOV24950CE,13511426,24950.0,2025-11-25,CE,75
NIFTY25NOV24950PE,13513218,24950.0,2025-11-25,PE,75
NIFTY25NOV25000CE,13513474,25000.0,2025-11-25,CE,75
NIFTY25NOV25000PE,13515778,25000.0,2025-11-25,PE,75
NIFTY25NOV25050CE,13516034,25050.0,2025-11-25,CE,75
NIFTY25NOV25050PE,13516802,25050.0,2025-11-25,PE,75
NIFTY25NOV25100CE,13517058,25100.0,2025-11-25,CE,75
NIFTY25NOV25100PE,13517314,25100.0,2025-11-25,PE,75
NIFTY25NOV25150CE,13517570,25150.0,2025-11-25,CE,75
NIFTY25NOV25150PE,13517826,25150.0,2025-11-25,PE,75
NIFTY25NOV25200CE,13518082,25200.0,2025-11-25,CE,75
NIFTY25NOV25200PE,13519874,25200.0,2025-11-25,PE,75
NIFTY25NOV25250CE,13520130,25250.0,2025-11-25,CE,75
NIFTY25NOV25250PE,13523970,25250.0,2025-11-25,PE,75
NIFTY25NOV25300CE,13524226,25300.0,2025-11-25,CE,75
NIFTY25NOV25300PE,13524482,25300.0,2025-11-25,PE,75
NIFTY25NOV25350CE,13524738,25350.0,2025-11-25,CE,75
NIFTY25NOV25350PE,13526530,25350.0,2025-11-25,PE,75
NIFTY25NOV25400CE,13526786,25400.0,2025-11-25,CE,75
NIFTY25NOV25400PE,13529090,25400.0,2025-11-25,PE,75
NIFTY25NOV25450CE,13529346,25450.0,2025-11-25,CE,75
NIFTY25NOV25450PE,13529602,25450.0,2025-11-25,PE,75
NIFTY25NOV25500CE,13529858,25500.0,2025-11-25,CE,75
NIFTY25NOV25500PE,13530626,25500.0,2025-11-25,PE,75
NIFTY25NOV25550CE,13530882,25550.0,2025-11-25,CE,75
NIFTY25NOV25550PE,13531138,25550.0,2025-11-25,PE,75
NIFTY25NOV25600CE,13531394,25600.0,2025-11-25,CE,75
NIFTY25NOV25600PE,13531650,25600.0,2025-11-25,PE,75
NIFTY25NOV25650CE,13531906,25650.0,2025-11-25,CE,75
NIFTY25NOV25650PE,13532162,25650.0,2025-11-25,PE,75
NIFTY25NOV25700CE,13532418,25700.0,2025-11-25,CE,75
NIFTY25NOV25700PE,13536258,25700.0,2025-11-25,PE,75
NIFTY25NOV25750CE,13536514,25750.0,2025-11-25,CE,75
NIFTY25NOV25750PE,13537282,25750.0,2025-11-25,PE,75
NIFTY25NOV25800CE,13537538,25800.0,2025-11-25,CE,75
NIFTY25NOV25800PE,13539330,25800.0,2025-11-25,PE,75
NIFTY25NOV25850CE,13539586,25850.0,2025-11-25,CE,75
NIFTY25NOV25850PE,13541378,25850.0,2025-11-25,PE,75
NIFTY25NOV25900CE,13541634,25900.0,2025-11-25,CE,75
NIFTY25NOV25900PE,13541890,25900.0,2025-11-25,PE,75
NIFTY25NOV25950CE,13542146,25950.0,2025-11-25,CE,75
NIFTY25NOV25950PE,13544962,25950.0,2025-11-25,PE,75
NIFTY25NOV26000CE,13545218,26000.0,2025-11-25,CE,75
NIFTY25NOV26000PE,13550338,26000.0,2025-11-25,PE,75
NIFTY25NOV26050CE,13550594,26050.0,2025-11-25,CE,75
NIFTY25NOV26050PE,13555458,26050.0,2025-11-25,PE,75
NIFTY25NOV26100CE,13555714,26100.0,2025-11-25,CE,75
NIFTY25NOV26100PE,13562370,26100.0,2025-11-25,PE,75
NIFTY25NOV26150CE,13562626,26150.0,2025-11-25,CE,75
NIFTY25NOV26150PE,13568770,26150.0,2025-11-25,PE,75
NIFTY25NOV26200CE,13573890,26200.0,2025-11-25,CE,75
NIFTY25NOV26200PE,13574146,26200.0,2025-11-25,PE,75
NIFTY25NOV26250CE,13574402,26250.0,2025-11-25,CE,75
NIFTY25NOV26250PE,13574658,26250.0,2025-11-25,PE,75
NIFTY25NOV26300CE,13574914,26300.0,2025-11-25,CE,75
NIFTY25NOV26300PE,13581570,26300.0,2025-11-25,PE,75
NIFTY25NOV26350CE,13581826,26350.0,2025-11-25,CE,75
NIFTY25NOV26350PE,13614850,26350.0,2025-11-25,PE,75
NIFTY25NOV26400CE,13615106,26400.0,2025-11-25,CE,75
NIFTY25NOV26400PE,13618434,26400.0,2025-11-25,PE,75
NIFTY25NOV26450CE,13618690,26450.0,2025-11-25,CE,75
NIFTY25NOV26450PE,13622530,26450.0,2025-11-25,PE,75
NIFTY25NOV26500CE,13622786,26500.0,2025-11-25,CE,75
NIFTY25NOV26500PE,13623042,26500.0,2025-11-25,PE,75
NIFTY25NOV26550CE,13623298,26550.0,2025-11-25,CE,75
NIFTY25NOV26550PE,13623554,26550.0,2025-11-25,PE,75
NIFTY25NOV26600CE,13623810,26600.0,2025-11-25,CE,75
NIFTY25NOV26600PE,13624066,26600.0,2025-11-25,PE,75
NIFTY25NOV26650CE,13624322,26650.0,2025-11-25,CE,75
NIFTY25NOV26650PE,13624578,26650.0,2025-11-25,PE,75
NIFTY25NOV26700CE,13624834,26700.0,2025-11-25,CE,75
NIFTY25NOV26700PE,13625090,26700.0,2025-11-25,PE,75
NIFTY25NOV26750CE,13625346,26750.0,2025-11-25,CE,75
NIFTY25NOV26750PE,13625602,26750.0,2025-11-25,PE,75
NIFTY25NOV26800CE,13625858,26800.0,2025-11-25,CE,75
NIFTY25NOV26800PE,13626114,26800.0,2025-11-25,PE,75
NIFTY25NOV26850CE,13626370,26850.0,2025-11-25,CE,75
NIFTY25NOV26850PE,13626626,26850.0,2025-11-25,PE,75
NIFTY25NOV26900CE,13628162,26900.0,2025-11-25,CE,75
NIFTY25NOV26900PE,13628418,26900.0,2025-11-25,PE,75
NIFTY25NOV26950CE,13629442,26950.0,2025-11-25,CE,75
NIFTY25NOV26950PE,13629698,26950.0,2025-11-25,PE,75
NIFTY25NOV27000CE,13630466,27000.0,2025-11-25,CE,75
NIFTY25NOV27000PE,13630722,27000.0,2025-11-25,PE,75
NIFTY25NOV27050CE,13630978,27050.0,2025-11-25,CE,75
NIFTY25NOV27050PE,13631234,27050.0,2025-11-25,PE,75
NIFTY25NOV27100CE,13631490,27100.0,2025-11-25,CE,75
NIFTY25NOV27100PE,13631746,27100.0,2025-11-25,PE,75
NIFTY25NOV27150CE,13632002,27150.0,2025-11-25,CE,75
NIFTY25NOV27150PE,13632258,27150.0,2025-11-25,PE,75
NIFTY25DEC13000PE,9676034,13000.0,2025-12-30,PE,75
NIFTY25DEC15000PE,12588546,15000.0,2025-12-30,PE,75
NIFTY25DEC16000CE,12589314,16000.0,2025-12-30,CE,75
NIFTY25DEC16000PE,12589570,16000.0,2025-12-30,PE,75
NIFTY25DEC16500PE,12590082,16500.0,2025-12-30,PE,75
NIFTY25DEC17000CE,11743490,17000.0,2025-12-30,CE,75
NIFTY25DEC17000PE,11743746,17000.0,2025-12-30,PE,75
NIFTY25DEC18000CE,14110978,18000.0,2025-12-30,CE,75
NIFTY25DEC18000PE,14111234,18000.0,2025-12-30,PE,75
NIFTY25DEC19000CE,10236674,19000.0,2025-12-30,CE,75
NIFTY25DEC19000PE,10236930,19000.0,2025-12-30,PE,75
NIFTY25DEC19500CE,9392130,19500.0,2025-12-30,CE,75
NIFTY25DEC20000CE,9824258,20000.0,2025-12-30,CE,75
NIFTY25DEC20000PE,9824514,20000.0,2025-12-30,PE,75
NIFTY25DEC21000CE,13171458,21000.0,2025-12-30,CE,75
NIFTY25DEC21000PE,13171714,21000.0,2025-12-30,PE,75
NIFTY25DEC22000CE,15007234,22000.0,2025-12-30,CE,75
NIFTY25DEC22000PE,15007490,22000.0,2025-12-30,PE,75
NIFTY25DEC22850CE,16662530,22850.0,2025-12-30,CE,75
NIFTY25DEC22850PE,16665346,22850.0,2025-12-30,PE,75
NIFTY25DEC22900CE,16665602,22900.0,2025-12-30,CE,75
NIFTY25DEC22900PE,16671746,22900.0,2025-12-30,PE,75
NIFTY25DEC22950CE,16672002,22950.0,2025-12-30,CE,75
NIFTY25DEC22950PE,16672770,22950.0,2025-12-30,PE,75
NIFTY25DEC23000CE,9675522,23000.0,2025-12-30,CE,75
NIFTY25DEC23000PE,9675778,23000.0,2025-12-30,PE,75
NIFTY25DEC23050CE,16673026,23050.0,2025-12-30,CE,75
NIFTY25DEC23050PE,16673282,23050.0,2025-12-30,PE,75
NIFTY25DEC23100CE,16673538,23100.0,2025-12-30,CE,75
NIFTY25DEC23100PE,16673794,23100.0,2025-12-30,PE,75
NIFTY25DEC23150CE,16675586,23150.0,2025-12-30,CE,75
NIFTY25DEC23150PE,16675842,23150.0,2025-12-30,PE,75
NIFTY25DEC23200CE,16676098,23200.0,2025-12-30,CE,75
NIFTY25DEC23200PE,16676354,23200.0,2025-12-30,PE,75
NIFTY25DEC23250CE,16677634,23250.0,2025-12-30,CE,75
NIFTY25DEC23250PE,16677890,23250.0,2025-12-30,PE,75
NIFTY25DEC23300CE,16678146,23300.0,2025-12-30,CE,75
NIFTY25DEC23300PE,16678402,23300.0,2025-12-30,PE,75
NIFTY25DEC23350CE,16684034,23350.0,2025-12-30,CE,75
NIFTY25DEC23350PE,16684290,23350.0,2025-12-30,PE,75
NIFTY25DEC23400CE,16685058,23400.0,2025-12-30,CE,75
NIFTY25DEC23400PE,16685314,23400.0,2025-12-30,PE,75
NIFTY25DEC23450CE,16686082,23450.0,2025-12-30,CE,75
NIFTY25DEC23450PE,16686338,23450.0,2025-12-30,PE,75
NIFTY25DEC23500CE,16690178,23500.0,2025-12-30,CE,75
NIFTY25DEC23500PE,16690434,23500.0,2025-12-30,PE,75
NIFTY25DEC23550CE,16690690,23550.0,2025-12-30,CE,75
NIFTY25DEC23550PE,16691970,23550.0,2025-12-30,PE,75
NIFTY25DEC23600CE,16692738,23600.0,2025-12-30,CE,75
NIFTY25DEC23600PE,16692994,23600.0,2025-12-30,PE,75
NIFTY25DEC23650CE,16693250,23650.0,2025-12-30,CE,75
NIFTY25DEC23650PE,16694274,23650.0,2025-12-30,PE,75
NIFTY25DEC23700CE,16694530,23700.0,2025-12-30,CE,75
NIFTY25DEC23700PE,16695554,23700.0,2025-12-30,PE,75
NIFTY25DEC23750CE,16695810,23750.0,2025-12-30,CE,75
NIFTY25DEC23750PE,16696578,23750.0,2025-12-30,PE,75
NIFTY25DEC23800CE,16696834,23800.0,2025-12-30,CE,75
NIFTY25DEC23800PE,16697090,23800.0,2025-12-30,PE,75
NIFTY25DEC23850CE,16697346,23850.0,2025-12-30,CE,75
NIFTY25DEC23850PE,16697602,23850.0,2025-12-30,PE,75
NIFTY25DEC23900CE,16697858,23900.0,2025-12-30,CE,75
NIFTY25DEC23900PE,16698114,23900.0,2025-12-30,PE,75
NIFTY25DEC23950CE,16698370,23950.0,2025-12-30,CE,75
NIFTY25DEC23950PE,16699138,23950.0,2025-12-30,PE,75
NIFTY25DEC24000CE,18276610,24000.0,2025-12-30,CE,75
NIFTY25DEC24000PE,18276866,24000.0,2025-12-30,PE,75
NIFTY25DEC24050CE,16699394,24050.0,2025-12-30,CE,75
NIFTY25DEC24050PE,16699650,24050.0,2025-12-30,PE,75
NIFTY25DEC24100CE,16699906,24100.0,2025-12-30,CE,75
NIFTY25DEC24100PE,16700162,24100.0,2025-12-30,PE,75
NIFTY25DEC24150CE,16701954,24150.0,2025-12-30,CE,75
NIFTY25DEC24150PE,16702210,24150.0,2025-12-30,PE,75
NIFTY25DEC24200CE,16702466,24200.0,2025-12-30,CE,75
NIFTY25DEC24200PE,16702722,24200.0,2025-12-30,PE,75
NIFTY25DEC24250CE,16703490,24250.0,2025-12-30,CE,75
NIFTY25DEC24250PE,16703746,24250.0,2025-12-30,PE,75
NIFTY25DEC24300CE,16704002,24300.0,2025-12-30,CE,75
NIFTY25DEC24300PE,16704258,24300.0,2025-12-30,PE,75
NIFTY25DEC24350CE,16704514,24350.0,2025-12-30,CE,75
NIFTY25DEC24350PE,16704770,24350.0,2025-12-30,PE,75
NIFTY25DEC24400CE,16707074,24400.0,2025-12-30,CE,75
NIFTY25DEC24400PE,16707330,24400.0,2025-12-30,PE,75
NIFTY25DEC24450CE,16707586,24450.0,2025-12-30,CE,75
NIFTY25DEC24450PE,16707842,24450.0,2025-12-30,PE,75
NIFTY25DEC24500CE,16708610,24500.0,2025-12-30,CE,75
NIFTY25DEC24500PE,16708866,24500.0,2025-12-30,PE,75
NIFTY25DEC24550CE,16709122,24550.0,2025-12-30,CE,75
NIFTY25DEC24550PE,16709378,24550.0,2025-12-30,PE,75
NIFTY25DEC24600CE,16709634,24600.0,2025-12-30,CE,75
NIFTY25DEC24600PE,16709890,24600.0,2025-12-30,PE,75
NIFTY25DEC24650CE,16720386,24650.0,2025-12-30,CE,75
NIFTY25DEC24650PE,16720642,24650.0,2025-12-30,PE,75
NIFTY25DEC24700CE,16720898,24700.0,2025-12-30,CE,75
NIFTY25DEC24700PE,16721154,24700.0,2025-12-30,PE,75
NIFTY25DEC24750CE,16724738,24750.0,2025-12-30,CE,75
NIFTY25DEC24750PE,16724994,24750.0,2025-12-30,PE,75
NIFTY25DEC24800CE,16725250,24800.0,2025-12-30,CE,75
NIFTY25DEC24800PE,16725506,24800.0,2025-12-30,PE,75
NIFTY25DEC24850CE,16725762,24850.0,2025-12-30,CE,75
NIFTY25DEC24850PE,16726018,24850.0,2025-12-30,PE,75
